id,target
1119206,98977
1119207,121318
1119208,99070
1119209,72973
1119210,77469
1119211,114287
1119212,77900
1119213,115457
1119214,114886
1119215,115683
1119216,106719
1119217,114527
1119218,101041
1119219,115473
1119220,115271
1119221,151056
1119222,118300
1119223,101757
1119224,151056
1119225,115457
1119226,103657
1119227,151227
1119228,114285
1119229,100281
1119230,110868
1119231,70564
1119232,70651
1119233,72582
1119234,88699
1119235,90019
1119236,116409
1119237,125600
1119238,106343
1119239,126067
1119240,126067
1119241,119075
1119242,128725
1119243,93039
1119244,82281
1119245,93039
1119246,83197
1119247,91386
1119248,91508
1119249,86587
1119250,124758
1119251,126649
1119252,181798
1119253,123006
1119254,35322
1119255,37797
1119256,36989
1119257,37485
1119258,172173
1119259,199206
1119260,335447
1119261,568047
1119262,241573
1119263,261690
1119264,237731
1119265,339920
1119266,257158
1119267,250739
1119268,211841
1119269,209013
1119270,140160
1119271,254180
1119272,258849
1119273,256303
1119274,167732
1119275,575399
1119276,656774
1119277,588003
1119278,554356
1119279,342359
1119280,121572
1119281,158603
1119282,272418
1119283,272757
1119284,267212
1119285,133852
1119286,133370
1119287,133852
1119288,371595
1119289,283261
1119290,88975
1119291,96681
1119292,122365
1119293,89444
1119294,122227
1119295,123652
1119296,86669
1119297,89183
1119298,123652
1119299,88282
1119300,88972
1119301,97441
1119302,96966
1119303,122365
1119304,122365
1119305,122752
1119306,89472
1119307,88972
1119308,94049
1119309,87345
1119310,123652
1119311,93175
1119312,160447
1119313,173171
1119314,175670
1119315,175692
1119316,170852
1119317,175683
1119318,136759
1119319,120243
1119320,120494
1119321,120494
1119322,120285
1119323,120919
1119324,120919
1119325,103029
1119326,103482
1119327,104877
1119328,118960
1119329,119029
1119330,91848
1119331,118960
1119332,132712
1119333,521014
1119334,87174
1119335,82742
1119336,520637
1119337,486253
1119338,361663
1119339,362268
1119340,401719
1119341,371681
1119342,414816
1119343,641344
1119344,591339
1119345,630775
1119346,545390
1119347,545390
1119348,604228
1119349,545802
1119350,370123
1119351,368794
1119352,262658
1119353,262658
1119354,346259
1119355,282406
1119356,548599
1119357,478340
1119358,375873
1119359,474602
1119360,306271
1119361,490392
1119362,292828
1119363,379593
1119364,342411
1119365,578123
1119366,323645
1119367,316393
1119368,316393
1119369,489261
1119370,526877
1119371,355051
1119372,371480
1119373,537462
1119374,186055
1119375,249328
1119376,186985
1119377,188149
1119378,187660
1119379,94837
1119380,20124
1119381,288279
1119382,331246
1119383,319338
1119384,194661
1119385,321221
1119386,248732
1119387,46720
1119388,47188
1119389,162743
1119390,138588
1119391,18441
1119392,20864
1119393,19940
1119394,45589
1119395,71590
1119396,31276
1119397,165369
1119398,197243
1119399,342886
1119400,326715
1119401,299040
1119402,79380
1119403,78726
1119404,79664
1119405,51055
1119406,111919
1119407,87638
1119408,46306
1119409,124092
1119410,88915
1119411,255591
1119412,287193
1119413,288531
1119414,47711
1119415,46821
1119416,46054
1119417,24533
1119418,197600
1119419,198482
1119420,200848
1119421,281340
1119422,328167
1119423,277672
1119424,278322
1119425,227356
1119426,276765
1119427,278029
1119428,187991
1119429,254841
1119430,252813
1119431,342363
1119432,184604
1119433,242820
1119434,203339
1119435,192427
1119436,247868
1119437,248071
1119438,204978
1119439,92459
1119440,127398
1119441,93398
1119442,103602
1119443,220693
1119444,219724
1119445,214575
1119446,210795
1119447,214749
1119448,217470
1119449,139156
1119450,136266
1119451,136224
1119452,170847
1119453,136224
1119454,136140
1119455,168637
1119456,136266
1119457,172987
1119458,105633
1119459,98474
1119460,102882
1119461,475499
1119462,225954
1119463,304614
1119464,257911
1119465,179872
1119466,194372
1119467,147007
1119468,154429
1119469,84420
1119470,85801
1119471,88599
1119472,32704
1119473,155419
1119474,155419
1119475,205611
1119476,186570
1119477,81565
1119478,140987
1119479,136090
1119480,135659
1119481,113107
1119482,135138
1119483,141182
1119484,112696
1119485,137348
1119486,135138
1119487,122400
1119488,110161
1119489,161259
1119490,117622
1119491,163551
1119492,117041
1119493,113317
1119494,116959
1119495,159352
1119496,138152
1119497,156571
1119498,159352
1119499,122400
1119500,136453
1119501,121920
1119502,121599
1119503,116959
1119504,161422
1119505,116555
1119506,135284
1119507,113317
1119508,121412
1119509,170723
1119510,139950
1119511,122535
1119512,113366
1119513,121863
1119514,121412
1119515,163616
1119516,121863
1119517,113317
1119518,127930
1119519,139808
1119520,139611
1119521,135953
1119522,113317
1119523,123592
1119524,121412
1119525,138558
1119526,157859
1119527,141987
1119528,122400
1119529,125652
1119530,117515
1119531,128032
1119532,163062
1119533,118279
1119534,116597
1119535,165315
1119536,88506
1119537,90076
1119538,138965
1119539,122187
1119540,117141
1119541,112545
1119542,111895
1119543,138089
1119544,140212
1119545,140212
1119546,140718
1119547,118269
1119548,111274
1119549,137398
1119550,205100
1119551,154069
1119552,115319
1119553,154472
1119554,146547
1119555,139352
1119556,116675
1119557,135121
1119558,201793
1119559,114053
1119560,111017
1119561,154069
1119562,137706
1119563,115510
1119564,112713
1119565,143368
1119566,139036
1119567,136894
1119568,143584
1119569,137706
1119570,83831
1119571,86603
1119572,91940
1119573,66107
1119574,113372
1119575,148899
1119576,108232
1119577,12133
1119578,12133
1119579,11310
1119580,88512
1119581,12281
1119582,12258
1119583,12463
1119584,89816
1119585,72613
1119586,72080
1119587,71989
1119588,89681
1119589,55725
1119590,91612
1119591,89681
1119592,15256
1119593,14187
1119594,15679
1119595,48938
1119596,99552
1119597,73941
1119598,72521
1119599,84384
1119600,72972
1119601,78883
1119602,71781
1119603,84838
1119604,73519
1119605,72806
1119606,55355
1119607,64413
1119608,54657
1119609,61160
1119610,69505
1119611,39942
1119612,96654
1119613,13092
1119614,12354
1119615,13441
1119616,73585
1119617,77865
1119618,85277
1119619,85277
1119620,84446
1119621,10518
1119622,10487
1119623,79380
1119624,71661
1119625,109901
1119626,79885
1119627,81877
1119628,64460
1119629,69701
1119630,100876
1119631,98149
1119632,118984
1119633,70424
1119634,92798
1119635,82367
1119636,82367
1119637,80283
1119638,111976
1119639,110408
1119640,111052
1119641,110868
1119642,162450
1119643,100299
1119644,103557
1119645,95817
1119646,94496
1119647,85606
1119648,98702
1119649,98702
1119650,85606
1119651,99629
1119652,113263
1119653,82995
1119654,120096
1119655,118555
1119656,130989
1119657,148513
1119658,149320
1119659,73539
1119660,122639
1119661,122639
1119662,125621
1119663,107099
1119664,107099
1119665,125281
1119666,135893
1119667,136697
1119668,107172
1119669,129123
1119670,129267
1119671,131295
1119672,181974
1119673,79318
1119674,80706
1119675,97242
1119676,98738
1119677,115383
1119678,122223
1119679,98700
1119680,98913
1119681,121509
1119682,115383
1119683,97888
1119684,98939
1119685,98746
1119686,98939
1119687,121820
1119688,120005
1119689,103711
1119690,115919
1119691,74570
1119692,141853
1119693,114094
1119694,129798
1119695,147389
1119696,136531
1119697,134092
1119698,146335
1119699,145164
1119700,131998
1119701,137248
1119702,141853
1119703,141853
1119704,143177
1119705,136820
1119706,137090
1119707,114094
1119708,117953
1119709,113653
1119710,135920
1119711,112712
1119712,136559
1119713,136820
1119714,141853
1119715,134092
1119716,128939
1119717,114117
1119718,144039
1119719,133461
1119720,114559
1119721,102499
1119722,91116
1119723,74437
1119724,71782
1119725,74117
1119726,51366
1119727,68183
1119728,68183
1119729,50972
1119730,66605
1119731,74387
1119732,66206
1119733,52241
1119734,69045
1119735,50804
1119736,98364
1119737,90379
1119738,77515
1119739,60134
1119740,60134
1119741,47840
1119742,58800
1119743,52564
1119744,54239
1119745,66166
1119746,65640
1119747,55710
1119748,56629
1119749,46896
1119750,50958
1119751,66166
1119752,58704
1119753,64589
1119754,51234
1119755,57392
1119756,48321
1119757,72508
1119758,72519
1119759,69911
1119760,69106
1119761,59438
1119762,59214
1119763,51520
1119764,80529
1119765,74313
1119766,93343
1119767,95634
1119768,78136
1119769,88669
1119770,119915
1119771,97177
1119772,124547
1119773,111086
1119774,95875
1119775,101206
1119776,100506
1119777,99798
1119778,93227
1119779,96418
1119780,92888
1119781,78116
1119782,74736
1119783,80789
1119784,76410
1119785,92543
1119786,72465
1119787,84799
1119788,87246
1119789,83781
1119790,82118
1119791,121105
1119792,99151
1119793,137028
1119794,125475
1119795,121414
1119796,98266
1119797,99115
1119798,99377
1119799,81644
1119800,84282
1119801,153852
1119802,152984
1119803,125675
1119804,112928
1119805,116607
1119806,153408
1119807,113623
1119808,119099
1119809,153320
1119810,111896
1119811,139029
1119812,146967
1119813,117870
1119814,109847
1119815,153408
1119816,141797
1119817,141444
1119818,112738
1119819,112786
1119820,206009
1119821,148901
1119822,147538
1119823,147377
1119824,147441
1119825,141797
1119826,112928
1119827,117870
1119828,116219
1119829,114006
1119830,112136
1119831,122969
1119832,124227
1119833,126358
1119834,110916
1119835,114041
1119836,126039
1119837,114771
1119838,135939
1119839,123163
1119840,101221
1119841,57063
1119842,56462
1119843,23014
1119844,71275
1119845,47591
1119846,40508
1119847,52901
1119848,45397
1119849,42403
1119850,68875
1119851,55597
1119852,55597
1119853,71515
1119854,88117
1119855,87811
1119856,88581
1119857,113423
1119858,81499
1119859,84833
1119860,87462
1119861,110928
1119862,88153
1119863,80119
1119864,80725
1119865,82278
1119866,58877
1119867,72119
1119868,36800
1119869,95335
1119870,97365
1119871,96496
1119872,96777
1119873,129078
1119874,60814
1119875,62421
1119876,69890
1119877,83057
1119878,81662
1119879,83028
1119880,80072
1119881,54380
1119882,60340
1119883,88909
1119884,85178
1119885,73051
1119886,70575
1119887,52127
1119888,58255
1119889,56566
1119890,127623
1119891,139979
1119892,132115
1119893,132115
1119894,129052
1119895,143288
1119896,127020
1119897,105152
1119898,181909
1119899,129017
1119900,140088
1119901,142882
1119902,106766
1119903,105152
1119904,123226
1119905,104653
1119906,126599
1119907,124986
1119908,148041
1119909,125972
1119910,157695
1119911,139572
1119912,106007
1119913,131264
1119914,105742
1119915,128990
1119916,105742
1119917,106478
1119918,129689
1119919,151580
1119920,61915
1119921,137869
1119922,97888
1119923,91550
1119924,85901
1119925,84177
1119926,86555
1119927,101273
1119928,83225
1119929,81798
1119930,109055
1119931,92370
1119932,90113
1119933,86106
1119934,89698
1119935,98205
1119936,98257
1119937,88293
1119938,90113
1119939,83067
1119940,84412
1119941,78870
1119942,85667
1119943,113840
1119944,82268
1119945,90308
1119946,86106
1119947,109460
1119948,89397
1119949,91058
1119950,109460
1119951,97125
1119952,109460
1119953,84412
1119954,85667
1119955,59577
1119956,79779
1119957,80345
1119958,80016
1119959,81441
1119960,70702
1119961,96250
1119962,69094
1119963,125233
1119964,131700
1119965,121186
1119966,116317
1119967,124477
1119968,62535
1119969,40290
1119970,40267
1119971,39907
1119972,58544
1119973,65155
1119974,98241
1119975,83037
1119976,83541
1119977,82574
1119978,18553
1119979,16792
1119980,19928
1119981,63878
1119982,11663
1119983,79115
1119984,64385
1119985,78543
1119986,70209
1119987,64154
1119988,94890
1119989,72074
1119990,98769
1119991,96875
1119992,54370
1119993,21240
1119994,34041
1119995,55540
1119996,54604
1119997,72062
1119998,73379
1119999,75526
1120000,84333
1120001,78430
1120002,98672
1120003,98406
1120004,89956
1120005,97389
1120006,67747
1120007,86028
1120008,83945
1120009,66975
1120010,67118
1120011,78180
1120012,76783
1120013,69997
1120014,77076
1120015,75333
1120016,78180
1120017,78617
1120018,42232
1120019,72580
1120020,70673
1120021,73413
1120022,72496
1120023,70710
1120024,102910
1120025,81381
1120026,68790
1120027,62201
1120028,68149
1120029,61157
1120030,61315
1120031,69896
1120032,73269
1120033,69198
1120034,90427
1120035,69879
1120036,89448
1120037,68869
1120038,86352
1120039,69454
1120040,67102
1120041,56480
1120042,69220
1120043,67339
1120044,66115
1120045,58464
1120046,56781
1120047,58394
1120048,65767
1120049,64947
1120050,78252
1120051,58621
1120052,68534
1120053,58621
1120054,78995
1120055,64184
1120056,56583
1120057,67273
1120058,67910
1120059,69748
1120060,67379
1120061,54957
1120062,58877
1120063,65483
1120064,67187
1120065,60158
1120066,67187
1120067,67918
1120068,66583
1120069,60158
1120070,67379
1120071,66854
1120072,53686
1120073,58640
1120074,55683
1120075,77119
1120076,56762
1120077,65825
1120078,58464
1120079,65246
1120080,58621
1120081,77119
1120082,56874
1120083,66654
1120084,65661
1120085,58394
1120086,67306
1120087,79465
1120088,58394
1120089,65697
1120090,67703
1120091,66220
1120092,12562
1120093,28237
1120094,50369
1120095,71464
1120096,37364
1120097,37526
1120098,37506
1120099,37506
1120100,37526
1120101,37345
1120102,37345
1120103,37364
1120104,37526
1120105,37876
1120106,37876
1120107,37856
1120108,37856
1120109,37876
1120110,38011
1120111,38030
1120112,38390
1120113,38390
1120114,37207
1120115,37894
1120116,37188
1120117,37188
1120118,37207
1120119,38371
1120120,38371
1120121,38390
1120122,37914
1120123,37914
1120124,35716
1120125,35735
1120126,35950
1120127,35950
1120128,37894
1120129,38030
1120130,38030
1120131,38011
1120132,35930
1120133,36217
1120134,36217
1120135,36198
1120136,36217
1120137,35930
1120138,35950
1120139,36946
1120140,36946
1120141,36965
1120142,35735
1120143,36965
1120144,36965
1120145,36366
1120146,36346
1120147,36346
1120148,36366
1120149,37364
1120150,35735
1120151,35716
1120152,37207
1120153,37914
1120154,36198
1120155,36366
1120156,51079
1120157,51542
1120158,61303
1120159,48354
1120160,55916
1120161,49508
1120162,56681
1120163,49508
1120164,57660
1120165,49171
1120166,49171
1120167,74643
1120168,65989
1120169,51245
1120170,67292
1120171,56736
1120172,57781
1120173,57710
1120174,57444
1120175,57710
1120176,75781
1120177,58814
1120178,75236
1120179,39955
1120180,58830
1120181,58805
1120182,14763
1120183,53531
1120184,72497
1120185,65652
1120186,67253
1120187,73088
1120188,67029
1120189,61056
1120190,67942
1120191,51267
1120192,33490
1120193,11699
1120194,12292
1120195,13128
1120196,18996
1120197,59947
1120198,34001
1120199,15685
1120200,49249
1120201,23518
1120202,27769
1120203,25636
1120204,26986
1120205,37279
1120206,19450
1120207,13413
1120208,63215
1120209,63377
1120210,64435
1120211,54395
1120212,52448
1120213,66438
1120214,50871
1120215,52454
1120216,57366
1120217,51454
1120218,53461
1120219,59122
1120220,55737
1120221,58875
1120222,58645
1120223,53841
1120224,52495
1120225,57667
1120226,49705
1120227,55737
1120228,57667
1120229,57754
1120230,59103
1120231,58875
1120232,66727
1120233,66727
1120234,58645
1120235,67784
1120236,58645
1120237,69593
1120238,59103
1120239,59703
1120240,122868
1120241,133817
1120242,145287
1120243,66715
1120244,100288
1120245,84288
1120246,35446
1120247,58059
1120248,75091
1120249,27851
1120250,91468
1120251,66294
1120252,70017
1120253,70325
1120254,52571
1120255,71623
1120256,72790
1120257,66410
1120258,66995
1120259,68900
1120260,60306
1120261,60306
1120262,47643
1120263,70984
1120264,70473
1120265,97581
1120266,96941
1120267,94606
1120268,88626
1120269,53019
1120270,53861
1120271,48808
1120272,52833
1120273,53158
1120274,55022
1120275,51891
1120276,91141
1120277,120778
1120278,128696
1120279,128663
1120280,127337
1120281,92015
1120282,136406
1120283,128868
1120284,94944
1120285,126123
1120286,81819
1120287,68133
1120288,66161
1120289,64729
1120290,68133
1120291,85137
1120292,61313
1120293,68504
1120294,59972
1120295,57184
1120296,63103
1120297,61703
1120298,62077
1120299,55227
1120300,71572
1120301,51835
1120302,72069
1120303,71039
1120304,56099
1120305,72209
1120306,73419
1120307,71039
1120308,73864
1120309,72209
1120310,69647
1120311,71686
1120312,70902
1120313,72194
1120314,70696
1120315,72044
1120316,70988
1120317,53944
1120318,54395
1120319,53979
1120320,83552
1120321,85730
1120322,66481
1120323,67041
1120324,65857
1120325,79022
1120326,65857
1120327,73868
1120328,74696
1120329,102790
1120330,129940
1120331,131092
1120332,130328
1120333,99771
1120334,102001
1120335,100396
1120336,117606
1120337,102778
1120338,130746
1120339,103549
1120340,126133
1120341,99771
1120342,113347
1120343,124244
1120344,124670
1120345,114075
1120346,128168
1120347,114249
1120348,73851
1120349,64448
1120350,68808
1120351,82156
1120352,55436
1120353,54277
1120354,54248
1120355,52853
1120356,54654
1120357,55562
1120358,45177
1120359,88713
1120360,89138
1120361,105035
1120362,69318
1120363,101477
1120364,86568
1120365,60586
1120366,57848
1120367,85185
1120368,98554
1120369,124776
1120370,124114
1120371,96716
1120372,152901
1120373,126651
1120374,155294
1120375,154350
1120376,122903
1120377,97950
1120378,96975
1120379,147769
1120380,127056
1120381,126523
1120382,152430
1120383,150106
1120384,96468
1120385,150575
1120386,124114
1120387,150106
1120388,91630
1120389,102833
1120390,104694
1120391,142477
1120392,83482
1120393,132224
1120394,96201
1120395,130905
1120396,129712
1120397,103036
1120398,75517
1120399,75517
1120400,114354
1120401,114034
1120402,110241
1120403,110241
1120404,89041
1120405,110788
1120406,111216
1120407,114413
1120408,111763
1120409,80421
1120410,97379
1120411,96949
1120412,93319
1120413,91843
1120414,81181
1120415,92760
1120416,81181
1120417,74318
1120418,76408
1120419,76343
1120420,87771
1120421,75282
1120422,103038
1120423,103038
1120424,76894
1120425,75652
1120426,91647
1120427,88375
1120428,71985
1120429,91325
1120430,74318
1120431,68943
1120432,75841
1120433,75555
1120434,75555
1120435,75555
1120436,76466
1120437,92059
1120438,76459
1120439,74222
1120440,74176
1120441,72166
1120442,75282
1120443,119368
1120444,110076
1120445,107024
1120446,69709
1120447,70299
1120448,16381
1120449,16468
1120450,50709
1120451,50709
1120452,71213
1120453,72277
1120454,93977
1120455,93977
1120456,93351
1120457,80280
1120458,113478
1120459,93977
1120460,92399
1120461,91507
1120462,89184
1120463,92243
1120464,50041
1120465,50334
1120466,50041
1120467,72485
1120468,190591
1120469,195447
1120470,188661
1120471,190323
1120472,254105
1120473,317735
1120474,313319
1120475,120045
1120476,215534
1120477,121219
1120478,121219
1120479,112610
1120480,112610
1120481,124686
1120482,141132
1120483,140818
1120484,141132
1120485,134610
1120486,139934
1120487,136521
1120488,122667
1120489,114133
1120490,121904
1120491,218429
1120492,131208
1120493,130371
1120494,102284
1120495,133982
1120496,138418
1120497,74978
1120498,72533
1120499,66911
1120500,72533
1120501,78820
1120502,67229
1120503,96591
1120504,47578
1120505,72878
1120506,83026
1120507,78619
1120508,82789
1120509,44422
1120510,37716
1120511,44749
1120512,39788
1120513,38774
1120514,44749
1120515,73824
1120516,48551
1120517,43800
1120518,46410
1120519,48726
1120520,48770
1120521,43207
1120522,44325
1120523,39307
1120524,44694
1120525,51254
1120526,45740
1120527,42102
1120528,38822
1120529,62339
1120530,79334
1120531,68285
1120532,45476
1120533,45940
1120534,78160
1120535,97503
1120536,66542
1120537,52821
1120538,57961
1120539,51261
1120540,43373
1120541,58828
1120542,58828
1120543,75476
1120544,64393
1120545,77565
1120546,74512
1120547,70307
1120548,61265
1120549,74909
1120550,62117
1120551,61626
1120552,74480
1120553,76141
1120554,104085
1120555,95294
1120556,102652
1120557,102652
1120558,100065
1120559,98992
1120560,99939
1120561,74820
1120562,78003
1120563,72318
1120564,72163
1120565,69585
1120566,92592
1120567,69242
1120568,70574
1120569,102174
1120570,69813
1120571,69788
1120572,70574
1120573,70075
1120574,70569
1120575,70481
1120576,83890
1120577,75577
1120578,80273
1120579,77304
1120580,78949
1120581,73327
1120582,90678
1120583,71940
1120584,68522
1120585,67008
1120586,74331
1120587,56873
1120588,86134
1120589,76333
1120590,82465
1120591,104605
1120592,122965
1120593,90369
1120594,69329
1120595,76497
1120596,110020
1120597,81002
1120598,48297
1120599,92815
1120600,75026
1120601,81899
1120602,15282
1120603,23481
1120604,54519
1120605,9492
1120606,10761
1120607,29877
1120608,14835
1120609,41876
1120610,50986
1120611,25035
1120612,28369
1120613,25658
1120614,31433
1120615,67508
1120616,65682
1120617,75478
1120618,30679
1120619,22836
1120620,24733
1120621,27026
1120622,65801
1120623,23303
1120624,55754
1120625,38116
1120626,22494
1120627,21866
1120628,51291
1120629,47348
1120630,47508
1120631,47655
1120632,48340
1120633,13325
1120634,13325
1120635,13325
1120636,13407
1120637,13361
1120638,13081
1120639,13407
1120640,46159
1120641,31643
1120642,31643
1120643,95242
1120644,121703
1120645,125250
1120646,136332
1120647,95822
1120648,134502
1120649,97534
1120650,93413
1120651,93413
1120652,115804
1120653,49484
1120654,43515
1120655,46707
1120656,46560
1120657,38062
1120658,46166
1120659,46769
1120660,67756
1120661,66839
1120662,56000
1120663,24084
1120664,13021
1120665,59647
1120666,27268
1120667,8850
1120668,29530
1120669,54633
1120670,32195
1120671,32195
1120672,9707
1120673,71102
1120674,69351
1120675,78389
1120676,56224
1120677,89035
1120678,99971
1120679,25043
1120680,108537
1120681,97320
1120682,101545
1120683,113721
1120684,100736
1120685,103785
1120686,107398
1120687,105582
1120688,97927
1120689,95451
1120690,111950
1120691,109705
1120692,111950
1120693,109856
1120694,97856
1120695,63095
1120696,87625
1120697,71562
1120698,73274
1120699,90696
1120700,65551
1120701,97316
1120702,82247
1120703,82053
1120704,74007
1120705,74443
1120706,82408
1120707,73073
1120708,99733
1120709,94609
1120710,71285
1120711,86130
1120712,89269
1120713,73274
1120714,88211
1120715,83775
1120716,81318
1120717,68382
1120718,85180
1120719,89083
1120720,92101
1120721,90348
1120722,96651
1120723,79574
1120724,74052
1120725,87070
1120726,73663
1120727,79574
1120728,101163
1120729,74206
1120730,74576
1120731,71285
1120732,98267
1120733,98267
1120734,73974
1120735,62380
1120736,72811
1120737,96519
1120738,96187
1120739,67391
1120740,67391
1120741,101650
1120742,74267
1120743,58418
1120744,29835
1120745,78636
1120746,98287
1120747,78636
1120748,80339
1120749,96050
1120750,79329
1120751,75422
1120752,95664
1120753,80260
1120754,108641
1120755,87484
1120756,77652
1120757,78084
1120758,79329
1120759,80601
1120760,59667
1120761,65441
1120762,63060
1120763,70020
1120764,80199
1120765,99791
1120766,81620
1120767,70106
1120768,82661
1120769,67624
1120770,67561
1120771,80972
1120772,84801
1120773,66443
1120774,85886
1120775,66443
1120776,81408
1120777,88363
1120778,68289
1120779,81491
1120780,88370
1120781,86923
1120782,69345
1120783,84056
1120784,65005
1120785,86510
1120786,91032
1120787,71317
1120788,71404
1120789,78881
1120790,68002
1120791,65956
1120792,83593
1120793,70949
1120794,65956
1120795,71349
1120796,70752
1120797,66518
1120798,71349
1120799,86275
1120800,46037
1120801,18976
1120802,66924
1120803,96465
1120804,71788
1120805,19045
1120806,57424
1120807,66362
1120808,64589
1120809,82215
1120810,29756
1120811,84567
1120812,75138
1120813,62954
1120814,65304
1120815,65827
1120816,75138
1120817,72350
1120818,70985
1120819,97978
