id,target
1118997,48067
1118998,48892
1118999,16188
1119000,65313
1119001,82973
1119002,74389
1119003,61476
1119004,28316
1119005,52636
1119006,51796
1119007,56518
1119008,49225
1119009,73256
1119010,66974
1119011,79364
1119012,73454
1119013,43249
1119014,89938
1119015,89847
1119016,85192
1119017,91143
1119018,65935
1119019,95864
1119020,63671
1119021,66271
1119022,62150
1119023,62268
1119024,62255
1119025,62005
1119026,101741
1119027,66053
1119028,104892
1119029,63191
1119030,96346
1119031,60081
1119032,57675
1119033,78988
1119034,81568
1119035,72735
1119036,66071
1119037,96930
1119038,64793
1119039,64979
1119040,64500
1119041,101032
1119042,91867
1119043,85783
1119044,94580
1119045,68041
1119046,68041
1119047,52875
1119048,30209
1119049,30210
1119050,55551
1119051,90705
1119052,91183
1119053,92398
1119054,21116
1119055,74450
1119056,61500
1119057,62965
1119058,72150
1119059,52471
1119060,77046
1119061,57576
1119062,57678
1119063,54401
1119064,54623
1119065,83146
1119066,48491
1119067,89180
1119068,82467
1119069,89727
1119070,82517
1119071,82843
1119072,77947
1119073,30422
1119074,78723
1119075,66383
1119076,79235
1119077,137189
1119078,76500
1119079,83514
1119080,85568
1119081,67712
1119082,76383
1119083,67487
1119084,29872
1119085,74624
1119086,35149
1119087,61681
1119088,57822
1119089,49841
1119090,62439
1119091,31763
1119092,32846
1119093,35840
1119094,57845
1119095,55603
1119096,46373
1119097,54603
1119098,79660
1119099,79083
1119100,62964
1119101,59229
1119102,57732
1119103,54805
1119104,68978
1119105,58736
1119106,59786
1119107,55817
1119108,58269
1119109,60564
1119110,57205
1119111,54729
1119112,52083
1119113,58593
1119114,56707
1119115,59352
1119116,71830
1119117,67887
1119118,69311
1119119,63748
1119120,55476
1119121,53782
1119122,62239
1119123,56915
1119124,59223
1119125,57286
1119126,55466
1119127,64431
1119128,58208
1119129,54685
1119130,58883
1119131,77294
1119132,59486
1119133,64726
1119134,60331
1119135,55079
1119136,59662
1119137,60331
1119138,63035
1119139,36315
1119140,54423
1119141,53386
1119142,61537
1119143,68362
1119144,71167
1119145,68362
1119146,71230
1119147,33051
1119148,40655
1119149,37263
1119150,32130
1119151,33239
1119152,33051
1119153,48755
1119154,63414
1119155,62106
1119156,79622
1119157,55363
1119158,59194
1119159,55326
1119160,58870
1119161,55363
1119162,65096
1119163,64505
1119164,59718
1119165,14930
1119166,13971
1119167,14970
1119168,22143
1119169,21362
1119170,14889
1119171,13098
1119172,14912
1119173,52620
1119174,62214
1119175,62636
1119176,46965
1119177,47021
1119178,46051
1119179,42554
1119180,41006
1119181,44207
1119182,44207
1119183,44797
1119184,44073
1119185,44491
1119186,42470
1119187,72952
1119188,67948
1119189,22927
1119190,24541
1119191,20882
1119192,15275
1119193,24914
1119194,13007
1119195,13166
1119196,44645
1119197,35777
1119198,44250
1119199,34807
1119200,44761
1119201,43834
1119202,34787
1119203,45854
1119204,57917
1119205,58210
1119206,34807
1119207,44189
1119208,34517
1119209,38272
1119210,38722
1119211,56833
1119212,40063
1119213,18590
1119214,17735
1119215,19489
1119216,16187
1119217,18962
1119218,14261
1119219,19437
1119220,17802
1119221,25013
1119222,18701
1119223,14454
1119224,25013
1119225,18590
1119226,16421
1119227,32273
1119228,17698
1119229,14189
1119230,16874
1119231,35179
1119232,35496
1119233,36300
1119234,42754
1119235,44203
1119236,26279
1119237,39132
1119238,25515
1119239,38562
1119240,38562
1119241,37239
1119242,39132
1119243,38275
1119244,31173
1119245,38275
1119246,33758
1119247,36431
1119248,36153
1119249,33095
1119250,44323
1119251,46777
1119252,59126
1119253,46546
1119254,25830
1119255,27701
1119256,27860
1119257,26599
1119258,61077
1119259,54100
1119260,24396
1119261,60484
1119262,75943
1119263,47174
1119264,53313
1119265,60024
1119266,58956
1119267,56315
1119268,43979
1119269,52945
1119270,46730
1119271,55333
1119272,58873
1119273,59374
1119274,58634
1119275,87138
1119276,81502
1119277,66490
1119278,91279
1119279,72537
1119280,11740
1119281,53850
1119282,56751
1119283,60603
1119284,54836
1119285,61306
1119286,61252
1119287,61306
1119288,82270
1119289,54345
1119290,48669
1119291,51509
1119292,57094
1119293,49223
1119294,57321
1119295,59053
1119296,48600
1119297,49737
1119298,58727
1119299,48416
1119300,48701
1119301,52635
1119302,51413
1119303,57391
1119304,57391
1119305,58484
1119306,49636
1119307,48468
1119308,51049
1119309,48690
1119310,58585
1119311,49604
1119312,65884
1119313,65126
1119314,69736
1119315,69753
1119316,64380
1119317,69759
1119318,62675
1119319,57689
1119320,56206
1119321,56206
1119322,55621
1119323,54939
1119324,54939
1119325,51765
1119326,51979
1119327,51920
1119328,56857
1119329,56962
1119330,49039
1119331,56878
1119332,82831
1119333,37016
1119334,41569
1119335,42198
1119336,149184
1119337,132558
1119338,96990
1119339,101870
1119340,105082
1119341,107023
1119342,112325
1119343,130021
1119344,126952
1119345,127168
1119346,115821
1119347,115821
1119348,137626
1119349,109909
1119350,101251
1119351,89664
1119352,84503
1119353,84503
1119354,80013
1119355,79971
1119356,130161
1119357,105911
1119358,74905
1119359,97165
1119360,63384
1119361,93422
1119362,84738
1119363,91409
1119364,98152
1119365,131544
1119366,83197
1119367,80642
1119368,80642
1119369,109391
1119370,109420
1119371,113569
1119372,100114
1119373,143986
1119374,52528
1119375,59746
1119376,52633
1119377,56236
1119378,56329
1119379,24870
1119380,21678
1119381,54029
1119382,90832
1119383,92301
1119384,59157
1119385,84614
1119386,67607
1119387,24827
1119388,25289
1119389,44962
1119390,56086
1119391,13500
1119392,13618
1119393,13847
1119394,32173
1119395,50560
1119396,25218
1119397,45678
1119398,58195
1119399,81173
1119400,78603
1119401,85955
1119402,22923
1119403,21312
1119404,22372
1119405,42881
1119406,55476
1119407,8960
1119408,32122
1119409,46665
1119410,56167
1119411,42377
1119412,45207
1119413,47144
1119414,35213
1119415,33956
1119416,33621
1119417,24532
1119418,65309
1119419,65846
1119420,68062
1119421,54398
1119422,54838
1119423,53317
1119424,53498
1119425,47032
1119426,33338
1119427,36389
1119428,34088
1119429,58678
1119430,58643
1119431,70854
1119432,28249
1119433,78378
1119434,59043
1119435,59755
1119436,83517
1119437,82569
1119438,65669
1119439,62109
1119440,65783
1119441,63349
1119442,66884
1119443,72154
1119444,72064
1119445,68853
1119446,68612
1119447,68729
1119448,70028
1119449,50523
1119450,51234
1119451,51401
1119452,64158
1119453,51401
1119454,50722
1119455,62114
1119456,51186
1119457,62389
1119458,37400
1119459,28605
1119460,36862
1119461,82791
1119462,85995
1119463,77659
1119464,70447
1119465,55885
1119466,48623
1119467,49351
1119468,48740
1119469,35986
1119470,38035
1119471,34878
1119472,26728
1119473,55369
1119474,55369
1119475,62512
1119476,71201
1119477,17328
1119478,58215
1119479,57337
1119480,53662
1119481,38194
1119482,56463
1119483,57956
1119484,38873
1119485,56175
1119486,56513
1119487,33805
1119488,28866
1119489,53671
1119490,34557
1119491,56642
1119492,31290
1119493,29368
1119494,31118
1119495,56704
1119496,37925
1119497,50768
1119498,57542
1119499,34998
1119500,34847
1119501,33960
1119502,34984
1119503,32099
1119504,58449
1119505,34468
1119506,34423
1119507,30190
1119508,35337
1119509,59970
1119510,37749
1119511,33638
1119512,28999
1119513,33505
1119514,33489
1119515,58051
1119516,33491
1119517,28345
1119518,34749
1119519,36956
1119520,35833
1119521,35068
1119522,29893
1119523,34972
1119524,35067
1119525,39303
1119526,58552
1119527,47318
1119528,35135
1119529,36292
1119530,30770
1119531,34296
1119532,55329
1119533,35256
1119534,30770
1119535,59841
1119536,45261
1119537,45123
1119538,56566
1119539,37064
1119540,34906
1119541,34175
1119542,30537
1119543,58208
1119544,51354
1119545,51328
1119546,54447
1119547,31567
1119548,28982
1119549,58442
1119550,64043
1119551,57640
1119552,29994
1119553,57678
1119554,55799
1119555,59154
1119556,34100
1119557,50842
1119558,65071
1119559,31767
1119560,30997
1119561,57586
1119562,58064
1119563,32645
1119564,32115
1119565,58368
1119566,59103
1119567,53644
1119568,58316
1119569,58326
1119570,40274
1119571,42246
1119572,45537
1119573,43104
1119574,52677
1119575,48494
1119576,45087
1119577,11870
1119578,11870
1119579,11485
1119580,47399
1119581,13250
1119582,10925
1119583,12371
1119584,50753
1119585,37487
1119586,36720
1119587,36373
1119588,49370
1119589,32810
1119590,51220
1119591,49492
1119592,12238
1119593,10385
1119594,12453
1119595,35100
1119596,56400
1119597,44686
1119598,41917
1119599,46446
1119600,44713
1119601,44147
1119602,43029
1119603,46878
1119604,42451
1119605,43281
1119606,36782
1119607,34209
1119608,36793
1119609,34341
1119610,36251
1119611,27431
1119612,18308
1119613,12228
1119614,11410
1119615,13292
1119616,43993
1119617,40632
1119618,47497
1119619,47326
1119620,45883
1119621,10668
1119622,10668
1119623,45637
1119624,39438
1119625,48344
1119626,37404
1119627,38851
1119628,32101
1119629,37250
1119630,48401
1119631,43538
1119632,47657
1119633,36958
1119634,42838
1119635,40929
1119636,40996
1119637,40162
1119638,46564
1119639,45572
1119640,45591
1119641,45097
1119642,64993
1119643,55767
1119644,45037
1119645,44125
1119646,42879
1119647,36386
1119648,37589
1119649,37589
1119650,36386
1119651,38820
1119652,40940
1119653,35922
1119654,45712
1119655,45538
1119656,52114
1119657,59966
1119658,63353
1119659,36049
1119660,20485
1119661,23386
1119662,23664
1119663,19315
1119664,18992
1119665,24386
1119666,30417
1119667,25008
1119668,18737
1119669,29449
1119670,25992
1119671,28071
1119672,46583
1119673,40778
1119674,40710
1119675,41582
1119676,37627
1119677,43294
1119678,46971
1119679,37642
1119680,38428
1119681,48511
1119682,43294
1119683,37474
1119684,37685
1119685,36167
1119686,37685
1119687,48574
1119688,46758
1119689,34990
1119690,37734
1119691,45690
1119692,45099
1119693,27526
1119694,40139
1119695,48920
1119696,45232
1119697,44044
1119698,50092
1119699,48457
1119700,43216
1119701,44212
1119702,45099
1119703,45099
1119704,45710
1119705,44266
1119706,44198
1119707,27526
1119708,32464
1119709,30032
1119710,44219
1119711,25972
1119712,44290
1119713,44266
1119714,45099
1119715,44044
1119716,40081
1119717,29221
1119718,48269
1119719,41967
1119720,28967
1119721,54565
1119722,24727
1119723,25501
1119724,27900
1119725,29305
1119726,23888
1119727,28340
1119728,28340
1119729,24139
1119730,27250
1119731,29649
1119732,26294
1119733,24923
1119734,28737
1119735,23942
1119736,27698
1119737,27941
1119738,25464
1119739,25058
1119740,25058
1119741,25070
1119742,25237
1119743,24562
1119744,25073
1119745,28427
1119746,27246
1119747,26200
1119748,28069
1119749,24591
1119750,26498
1119751,28427
1119752,27596
1119753,26952
1119754,22947
1119755,26890
1119756,24599
1119757,28091
1119758,28161
1119759,28060
1119760,26740
1119761,27077
1119762,26809
1119763,20760
1119764,27974
1119765,23491
1119766,29052
1119767,30158
1119768,24715
1119769,27065
1119770,27654
1119771,13883
1119772,27752
1119773,27004
1119774,23482
1119775,23991
1119776,24910
1119777,23693
1119778,24873
1119779,23820
1119780,23000
1119781,17570
1119782,16876
1119783,19400
1119784,17285
1119785,22153
1119786,15712
1119787,24018
1119788,26666
1119789,24271
1119790,24886
1119791,28297
1119792,19776
1119793,25354
1119794,27858
1119795,27917
1119796,20078
1119797,20351
1119798,20337
1119799,28613
1119800,26905
1119801,31645
1119802,30665
1119803,16973
1119804,33830
1119805,33898
1119806,48286
1119807,32550
1119808,32284
1119809,48622
1119810,31598
1119811,49718
1119812,49892
1119813,31408
1119814,30661
1119815,48286
1119816,41669
1119817,47247
1119818,33423
1119819,32729
1119820,72339
1119821,47693
1119822,48717
1119823,49043
1119824,48015
1119825,41669
1119826,33830
1119827,31408
1119828,35189
1119829,33501
1119830,26886
1119831,31352
1119832,41682
1119833,41185
1119834,26901
1119835,22487
1119836,29841
1119837,22720
1119838,34427
1119839,41400
1119840,23244
1119841,39759
1119842,39447
1119843,27594
1119844,38917
1119845,19795
1119846,16571
1119847,21585
1119848,31660
1119849,29542
1119850,44084
1119851,36494
1119852,36494
1119853,36184
1119854,41647
1119855,43134
1119856,42372
1119857,54520
1119858,39428
1119859,40212
1119860,40582
1119861,53926
1119862,42896
1119863,37885
1119864,38742
1119865,40080
1119866,30691
1119867,41438
1119868,17162
1119869,26225
1119870,27754
1119871,25028
1119872,27765
1119873,59831
1119874,35532
1119875,22782
1119876,22587
1119877,41582
1119878,39602
1119879,41734
1119880,46331
1119881,30643
1119882,32492
1119883,28729
1119884,27067
1119885,38496
1119886,44381
1119887,36565
1119888,40992
1119889,39563
1119890,48508
1119891,55979
1119892,54175
1119893,54175
1119894,52314
1119895,56642
1119896,51943
1119897,40153
1119898,71572
1119899,52274
1119900,57921
1119901,64014
1119902,40421
1119903,40153
1119904,47444
1119905,41426
1119906,49703
1119907,47264
1119908,64624
1119909,51889
1119910,67136
1119911,57926
1119912,40885
1119913,52578
1119914,40620
1119915,52450
1119916,40620
1119917,40257
1119918,51535
1119919,67933
1119920,34858
1119921,71723
1119922,47942
1119923,40338
1119924,40734
1119925,38236
1119926,45001
1119927,46391
1119928,42629
1119929,41066
1119930,51640
1119931,45653
1119932,45403
1119933,43038
1119934,45328
1119935,49749
1119936,49698
1119937,45089
1119938,45403
1119939,43889
1119940,41498
1119941,40410
1119942,44288
1119943,53257
1119944,44017
1119945,45338
1119946,43038
1119947,50186
1119948,45341
1119949,45338
1119950,50186
1119951,47629
1119952,50186
1119953,41498
1119954,44288
1119955,35806
1119956,41887
1119957,41714
1119958,40396
1119959,42812
1119960,48803
1119961,41385
1119962,44963
1119963,50120
1119964,51254
1119965,49507
1119966,39477
1119967,58163
1119968,42951
1119969,35097
1119970,35381
1119971,34782
1119972,23264
1119973,45674
1119974,63218
1119975,47914
1119976,48277
1119977,44549
1119978,18144
1119979,18005
1119980,8124
1119981,38414
1119982,9755
1119983,43064
1119984,38605
1119985,44243
1119986,40085
1119987,38821
1119988,54141
1119989,34237
1119990,55391
1119991,47417
1119992,32430
1119993,13400
1119994,16417
1119995,28288
1119996,28755
1119997,28744
1119998,28519
1119999,30397
1120000,31985
1120001,16157
1120002,29772
1120003,29062
1120004,29476
1120005,30943
1120006,24703
1120007,27857
1120008,26990
1120009,27061
1120010,26532
1120011,27057
1120012,26812
1120013,27083
1120014,26990
1120015,27079
1120016,27057
1120017,29187
1120018,22567
1120019,28042
1120020,27672
1120021,28790
1120022,27643
1120023,27280
1120024,39854
1120025,26144
1120026,29040
1120027,24075
1120028,27546
1120029,24205
1120030,25373
1120031,29208
1120032,19308
1120033,25008
1120034,30347
1120035,19140
1120036,28467
1120037,25890
1120038,28572
1120039,24514
1120040,26348
1120041,21714
1120042,26182
1120043,25567
1120044,23262
1120045,24849
1120046,22634
1120047,25684
1120048,26341
1120049,22909
1120050,30496
1120051,24895
1120052,26592
1120053,24895
1120054,33811
1120055,23096
1120056,22254
1120057,26166
1120058,25971
1120059,26737
1120060,26357
1120061,21662
1120062,24768
1120063,23533
1120064,26536
1120065,24912
1120066,26536
1120067,26956
1120068,26381
1120069,24912
1120070,26357
1120071,26948
1120072,21705
1120073,24919
1120074,21794
1120075,30712
1120076,21570
1120077,23664
1120078,24849
1120079,26257
1120080,24895
1120081,30712
1120082,22561
1120083,25953
1120084,26048
1120085,25684
1120086,26395
1120087,33910
1120088,25684
1120089,23042
1120090,26309
1120091,25768
1120092,10229
1120093,10897
1120094,21694
1120095,27376
1120096,9438
1120097,10460
1120098,10442
1120099,10442
1120100,10460
1120101,9420
1120102,9420
1120103,9438
1120104,10460
1120105,10990
1120106,10990
1120107,10972
1120108,10972
1120109,10990
1120110,11223
1120111,11242
1120112,10713
1120113,10713
1120114,10702
1120115,10673
1120116,10684
1120117,10684
1120118,10702
1120119,10694
1120120,10694
1120121,10713
1120122,10691
1120123,10691
1120124,8726
1120125,8745
1120126,8769
1120127,8769
1120128,10673
1120129,11242
1120130,11242
1120131,11223
1120132,8750
1120133,9133
1120134,9133
1120135,9115
1120136,9133
1120137,8750
1120138,8769
1120139,9444
1120140,9444
1120141,9463
1120142,8745
1120143,9463
1120144,9463
1120145,9308
1120146,9290
1120147,9290
1120148,9308
1120149,9438
1120150,8745
1120151,8726
1120152,10702
1120153,10691
1120154,9115
1120155,9308
1120156,24082
1120157,24436
1120158,24560
1120159,28245
1120160,26794
1120161,27212
1120162,27656
1120163,27212
1120164,28327
1120165,26700
1120166,26700
1120167,27820
1120168,27481
1120169,25750
1120170,27528
1120171,24554
1120172,25742
1120173,26262
1120174,25816
1120175,26262
1120176,33908
1120177,27633
1120178,33669
1120179,14330
1120180,24204
1120181,23037
1120182,10200
1120183,25442
1120184,31152
1120185,27297
1120186,29410
1120187,32583
1120188,28236
1120189,26558
1120190,28692
1120191,27217
1120192,12639
1120193,11096
1120194,9997
1120195,10919
1120196,13023
1120197,24371
1120198,21555
1120199,12003
1120200,21383
1120201,8879
1120202,10078
1120203,9903
1120204,10819
1120205,22910
1120206,17797
1120207,15302
1120208,22657
1120209,23108
1120210,24467
1120211,22824
1120212,21435
1120213,23306
1120214,25521
1120215,25704
1120216,23792
1120217,25638
1120218,26453
1120219,25653
1120220,23430
1120221,25064
1120222,25022
1120223,24995
1120224,24891
1120225,24181
1120226,18682
1120227,23430
1120228,24181
1120229,24170
1120230,25007
1120231,25064
1120232,23595
1120233,23595
1120234,25022
1120235,23650
1120236,25022
1120237,25115
1120238,25007
1120239,24949
1120240,31278
1120241,36604
1120242,38947
1120243,20471
1120244,29721
1120245,21939
1120246,18174
1120247,20841
1120248,27566
1120249,12657
1120250,32487
1120251,20618
1120252,26069
1120253,26749
1120254,19036
1120255,13166
1120256,21882
1120257,20795
1120258,22017
1120259,23167
1120260,22002
1120261,22002
1120262,21103
1120263,24008
1120264,17780
1120265,27791
1120266,28624
1120267,27684
1120268,26501
1120269,24654
1120270,25952
1120271,22666
1120272,26353
1120273,25020
1120274,23559
1120275,22586
1120276,21387
1120277,25032
1120278,28425
1120279,28612
1120280,27005
1120281,22503
1120282,24941
1120283,27346
1120284,22394
1120285,26847
1120286,26537
1120287,25170
1120288,24027
1120289,23613
1120290,25170
1120291,28455
1120292,23314
1120293,28871
1120294,20976
1120295,22550
1120296,21606
1120297,21757
1120298,21756
1120299,24749
1120300,22873
1120301,23136
1120302,24652
1120303,24083
1120304,24987
1120305,25133
1120306,24385
1120307,24083
1120308,24672
1120309,25133
1120310,23060
1120311,24438
1120312,24361
1120313,23756
1120314,23122
1120315,24589
1120316,24990
1120317,24590
1120318,24858
1120319,23564
1120320,28851
1120321,28328
1120322,17429
1120323,17567
1120324,23908
1120325,29310
1120326,23908
1120327,22179
1120328,21925
1120329,12399
1120330,21191
1120331,20777
1120332,21676
1120333,11923
1120334,12365
1120335,12555
1120336,22050
1120337,12405
1120338,21998
1120339,11848
1120340,21541
1120341,11923
1120342,10480
1120343,20268
1120344,20416
1120345,10906
1120346,16520
1120347,10523
1120348,34252
1120349,27134
1120350,20090
1120351,23358
1120352,24683
1120353,25169
1120354,25170
1120355,24304
1120356,25670
1120357,24689
1120358,24886
1120359,16626
1120360,16636
1120361,23961
1120362,23737
1120363,31858
1120364,21146
1120365,23651
1120366,21937
1120367,16767
1120368,7411
1120369,20262
1120370,20516
1120371,7907
1120372,21341
1120373,20622
1120374,20435
1120375,19051
1120376,21893
1120377,7923
1120378,7745
1120379,23255
1120380,19511
1120381,20953
1120382,17088
1120383,20825
1120384,7998
1120385,21115
1120386,20516
1120387,20825
1120388,11087
1120389,23379
1120390,23905
1120391,22721
1120392,26393
1120393,36071
1120394,29630
1120395,38336
1120396,38245
1120397,26795
1120398,24478
1120399,24478
1120400,20060
1120401,19076
1120402,20091
1120403,20091
1120404,14970
1120405,20201
1120406,18041
1120407,20278
1120408,17336
1120409,22814
1120410,24900
1120411,24711
1120412,23564
1120413,23495
1120414,20401
1120415,23741
1120416,20401
1120417,22135
1120418,23348
1120419,23356
1120420,25033
1120421,21022
1120422,26944
1120423,26944
1120424,23519
1120425,22756
1120426,26050
1120427,25292
1120428,21797
1120429,25004
1120430,22135
1120431,22000
1120432,23393
1120433,22681
1120434,22681
1120435,22681
1120436,23305
1120437,25914
1120438,23655
1120439,22517
1120440,22592
1120441,21976
1120442,21022
1120443,27709
1120444,23339
1120445,30898
1120446,23860
1120447,20613
1120448,12520
1120449,12612
1120450,28413
1120451,28413
1120452,27467
1120453,27872
1120454,27987
1120455,27987
1120456,26872
1120457,24258
1120458,28039
1120459,27987
1120460,26269
1120461,26563
1120462,25405
1120463,26203
1120464,24415
1120465,24799
1120466,24415
1120467,28422
1120468,47960
1120469,49245
1120470,40972
1120471,44954
1120472,70904
1120473,67552
1120474,65527
1120475,42912
1120476,72400
1120477,47000
1120478,47000
1120479,40551
1120480,40551
1120481,47438
1120482,47842
1120483,48450
1120484,47842
1120485,46019
1120486,47679
1120487,46259
1120488,45810
1120489,44905
1120490,45543
1120491,62508
1120492,20195
1120493,20563
1120494,13466
1120495,25494
1120496,26060
1120497,29076
1120498,28133
1120499,24490
1120500,28593
1120501,29951
1120502,24637
1120503,31244
1120504,20081
1120505,26701
1120506,25533
1120507,10408
1120508,10266
1120509,8833
1120510,9113
1120511,9116
1120512,9108
1120513,9055
1120514,9116
1120515,15610
1120516,24761
1120517,22912
1120518,23592
1120519,24992
1120520,24933
1120521,23204
1120522,24926
1120523,24256
1120524,25537
1120525,25444
1120526,25498
1120527,22900
1120528,23812
1120529,18974
1120530,25457
1120531,25778
1120532,17432
1120533,17993
1120534,8846
1120535,19333
1120536,20696
1120537,17218
1120538,12706
1120539,23362
1120540,23619
1120541,28090
1120542,28090
1120543,26837
1120544,23917
1120545,25578
1120546,28833
1120547,28239
1120548,25398
1120549,29356
1120550,25285
1120551,25082
1120552,28799
1120553,26953
1120554,21192
1120555,22375
1120556,24987
1120557,24987
1120558,24796
1120559,22455
1120560,25305
1120561,21077
1120562,24653
1120563,23490
1120564,23129
1120565,22721
1120566,28051
1120567,21814
1120568,22302
1120569,27829
1120570,22636
1120571,21954
1120572,22296
1120573,21974
1120574,22370
1120575,22788
1120576,26320
1120577,23452
1120578,25201
1120579,23844
1120580,24425
1120581,25768
1120582,29095
1120583,16899
1120584,23682
1120585,21676
1120586,29764
1120587,14965
1120588,22702
1120589,23716
1120590,28318
1120591,17318
1120592,24456
1120593,23750
1120594,18880
1120595,28348
1120596,25065
1120597,28077
1120598,21940
1120599,29167
1120600,24623
1120601,26415
1120602,9961
1120603,16131
1120604,11765
1120605,8896
1120606,9523
1120607,9404
1120608,7651
1120609,13314
1120610,23034
1120611,15957
1120612,13514
1120613,12065
1120614,14096
1120615,25245
1120616,25058
1120617,22192
1120618,12361
1120619,12110
1120620,10935
1120621,15799
1120622,26947
1120623,16743
1120624,23945
1120625,21568
1120626,12044
1120627,10433
1120628,20123
1120629,10827
1120630,11045
1120631,10837
1120632,10572
1120633,10870
1120634,10870
1120635,10870
1120636,10739
1120637,10622
1120638,10713
1120639,10739
1120640,21408
1120641,17076
1120642,17076
1120643,11977
1120644,21976
1120645,21945
1120646,28392
1120647,19990
1120648,26885
1120649,20346
1120650,19942
1120651,19942
1120652,30571
1120653,22761
1120654,18134
1120655,21264
1120656,21349
1120657,23292
1120658,21916
1120659,18211
1120660,27427
1120661,27565
1120662,22981
1120663,16056
1120664,9839
1120665,16394
1120666,11320
1120667,9092
1120668,10868
1120669,22554
1120670,15519
1120671,15519
1120672,8808
1120673,27913
1120674,19848
1120675,20081
1120676,22599
1120677,31985
1120678,25799
1120679,15774
1120680,18479
1120681,15300
1120682,15846
1120683,16564
1120684,16863
1120685,16108
1120686,16503
1120687,17913
1120688,15692
1120689,14542
1120690,17881
1120691,17683
1120692,17881
1120693,18725
1120694,16426
1120695,25660
1120696,26843
1120697,24833
1120698,25031
1120699,28417
1120700,22523
1120701,28590
1120702,23363
1120703,23562
1120704,24231
1120705,25064
1120706,24831
1120707,22192
1120708,29854
1120709,29555
1120710,25005
1120711,26247
1120712,27129
1120713,24119
1120714,26039
1120715,24128
1120716,22824
1120717,23587
1120718,24842
1120719,26531
1120720,26895
1120721,26764
1120722,27498
1120723,22390
1120724,23895
1120725,25089
1120726,24442
1120727,22367
1120728,30162
1120729,23971
1120730,23868
1120731,24073
1120732,28385
1120733,28835
1120734,23862
1120735,21154
1120736,24076
1120737,23759
1120738,25380
1120739,22985
1120740,22985
1120741,22313
1120742,20544
1120743,21614
1120744,17743
1120745,20696
1120746,24272
1120747,20696
1120748,20388
1120749,23065
1120750,20574
1120751,18258
1120752,23083
1120753,20377
1120754,24646
1120755,20892
1120756,19482
1120757,18325
1120758,20556
1120759,20384
1120760,20988
1120761,23720
1120762,24502
1120763,24526
1120764,24188
1120765,30161
1120766,25124
1120767,24557
1120768,26318
1120769,23476
1120770,23922
1120771,25087
1120772,25496
1120773,23748
1120774,26512
1120775,23748
1120776,25105
1120777,25940
1120778,23882
1120779,23578
1120780,24863
1120781,25377
1120782,24121
1120783,24827
1120784,21894
1120785,26561
1120786,26188
1120787,23916
1120788,23895
1120789,23226
1120790,23237
1120791,21532
1120792,25006
1120793,23914
1120794,21532
1120795,23958
1120796,24428
1120797,22600
1120798,23998
1120799,25781
1120800,19295
1120801,11948
1120802,14765
1120803,21209
1120804,19585
1120805,12347
1120806,24367
1120807,21854
1120808,22686
1120809,24354
1120810,13921
1120811,29698
1120812,27639
1120813,23430
1120814,25498
1120815,26318
1120816,27710
1120817,25982
1120818,24742
1120819,30625
