id,target
1119090,67325
1119091,37619
1119092,37865
1119093,40210
1119094,64700
1119095,63529
1119096,56104
1119097,61929
1119098,84048
1119099,84252
1119100,73747
1119101,64144
1119102,63889
1119103,58092
1119104,79919
1119105,63285
1119106,65433
1119107,58400
1119108,62226
1119109,65108
1119110,63579
1119111,57413
1119112,56116
1119113,64093
1119114,61339
1119115,48677
1119116,76465
1119117,72802
1119118,74706
1119119,53099
1119120,64372
1119121,67520
1119122,78391
1119123,55431
1119124,59524
1119125,55280
1119126,55165
1119127,78030
1119128,74476
1119129,54392
1119130,75725
1119131,84219
1119132,56492
1119133,74093
1119134,57410
1119135,54301
1119136,56562
1119137,57410
1119138,73697
1119139,40452
1119140,64256
1119141,67320
1119142,60778
1119143,76364
1119144,81949
1119145,76364
1119146,82089
1119147,24986
1119148,43542
1119149,29029
1119150,31461
1119151,23937
1119152,24986
1119153,49203
1119154,49656
1119155,50005
1119156,88891
1119157,58195
1119158,62599
1119159,58839
1119160,62338
1119161,58195
1119162,60043
1119163,56658
1119164,48565
1119165,14053
1119166,13230
1119167,14135
1119168,19412
1119169,18257
1119170,14246
1119171,12284
1119172,13956
1119173,50834
1119174,55265
1119175,55884
1119176,46929
1119177,47054
1119178,45392
1119179,44070
1119180,43459
1119181,44212
1119182,44212
1119183,45129
1119184,44993
1119185,45511
1119186,43353
1119187,68662
1119188,65098
1119189,19042
1119190,21118
1119191,17740
1119192,14624
1119193,21386
1119194,14779
1119195,14729
1119196,46638
1119197,37363
1119198,46203
1119199,36505
1119200,46294
1119201,46079
1119202,36715
1119203,46495
1119204,54587
1119205,55278
1119206,36505
1119207,45884
1119208,36951
1119209,38499
1119210,39580
1119211,53523
1119212,40668
1119213,18473
1119214,17766
1119215,19574
1119216,17859
1119217,18796
1119218,15676
1119219,18864
1119220,17866
1119221,24880
1119222,19261
1119223,14935
1119224,24880
1119225,18473
1119226,17835
1119227,28312
1119228,17161
1119229,15223
1119230,16479
1119231,37169
1119232,37260
1119233,38687
1119234,42242
1119235,42868
1119236,23497
1119237,36231
1119238,24003
1119239,35801
1119240,35801
1119241,34670
1119242,36616
1119243,38687
1119244,35194
1119245,38687
1119246,37761
1119247,37135
1119248,36426
1119249,32831
1119250,46482
1119251,48322
1119252,61851
1119253,47142
1119254,30457
1119255,33324
1119256,32897
1119257,33112
1119258,70402
1119259,67859
1119260,44917
1119261,84304
1119262,82894
1119263,56321
1119264,63406
1119265,59634
1119266,70077
1119267,68254
1119268,49709
1119269,64546
1119270,42091
1119271,65173
1119272,67023
1119273,65974
1119274,58490
1119275,101433
1119276,90194
1119277,69811
1119278,94196
1119279,76166
1119280,18235
1119281,55650
1119282,68814
1119283,70246
1119284,67495
1119285,65716
1119286,66502
1119287,65716
1119288,86486
1119289,62442
1119290,47665
1119291,51113
1119292,56615
1119293,47695
1119294,56447
1119295,56281
1119296,44038
1119297,47669
1119298,56281
1119299,46004
1119300,47585
1119301,51457
1119302,50507
1119303,56666
1119304,56635
1119305,56945
1119306,47785
1119307,47542
1119308,49071
1119309,45774
1119310,55801
1119311,46812
1119312,74189
1119313,71751
1119314,73827
1119315,73906
1119316,68270
1119317,73901
1119318,55462
1119319,51864
1119320,52673
1119321,52673
1119322,52833
1119323,52575
1119324,52783
1119325,51231
1119326,52178
1119327,51312
1119328,55482
1119329,55627
1119330,48546
1119331,55482
1119332,76243
1119333,85498
1119334,35343
1119335,57803
1119336,164259
1119337,129399
1119338,106711
1119339,106532
1119340,96003
1119341,110642
1119342,107607
1119343,162019
1119344,141290
1119345,155250
1119346,132409
1119347,132409
1119348,158663
1119349,126035
1119350,131589
1119351,122763
1119352,82618
1119353,82618
1119354,96244
1119355,83385
1119356,144628
1119357,111656
1119358,94635
1119359,106837
1119360,82713
1119361,93855
1119362,113052
1119363,129116
1119364,100158
1119365,147484
1119366,104444
1119367,102257
1119368,102257
1119369,115666
1119370,115947
1119371,131736
1119372,107764
1119373,155715
1119374,52328
1119375,69006
1119376,52541
1119377,54605
1119378,54330
1119379,43770
1119380,22320
1119381,64248
1119382,86830
1119383,87366
1119384,53741
1119385,73994
1119386,74655
1119387,38504
1119388,39867
1119389,54907
1119390,55046
1119391,14946
1119392,14827
1119393,15594
1119394,37078
1119395,47366
1119396,31572
1119397,44486
1119398,67299
1119399,89770
1119400,72949
1119401,84089
1119402,21363
1119403,20391
1119404,21015
1119405,41237
1119406,65612
1119407,12118
1119408,35932
1119409,64473
1119410,66762
1119411,55954
1119412,49418
1119413,49884
1119414,42170
1119415,41520
1119416,41121
1119417,23408
1119418,75171
1119419,75319
1119420,74173
1119421,57035
1119422,65305
1119423,55337
1119424,55061
1119425,48811
1119426,34338
1119427,34171
1119428,32955
1119429,59267
1119430,59708
1119431,75676
1119432,26987
1119433,82099
1119434,68581
1119435,65922
1119436,79195
1119437,78840
1119438,71583
1119439,64221
1119440,64252
1119441,65608
1119442,67092
1119443,76206
1119444,75609
1119445,73613
1119446,72313
1119447,73382
1119448,75217
1119449,51155
1119450,49660
1119451,51717
1119452,71797
1119453,51717
1119454,51433
1119455,69723
1119456,49660
1119457,75890
1119458,54076
1119459,26395
1119460,54492
1119461,85655
1119462,96034
1119463,71436
1119464,85696
1119465,54013
1119466,54150
1119467,49126
1119468,57877
1119469,33643
1119470,34396
1119471,41962
1119472,23507
1119473,52591
1119474,52591
1119475,70240
1119476,73440
1119477,17458
1119478,57196
1119479,56646
1119480,52915
1119481,37386
1119482,55146
1119483,57469
1119484,37981
1119485,55256
1119486,55145
1119487,32681
1119488,28803
1119489,52605
1119490,33594
1119491,53859
1119492,31528
1119493,29925
1119494,32098
1119495,54713
1119496,35879
1119497,50579
1119498,56026
1119499,34642
1119500,35576
1119501,32964
1119502,34846
1119503,33429
1119504,56174
1119505,34329
1119506,34848
1119507,30960
1119508,34887
1119509,58334
1119510,37093
1119511,33130
1119512,29468
1119513,34326
1119514,34160
1119515,56820
1119516,34326
1119517,30232
1119518,34625
1119519,35928
1119520,35272
1119521,34711
1119522,30485
1119523,34395
1119524,34355
1119525,37415
1119526,55313
1119527,47296
1119528,33735
1119529,35102
1119530,29982
1119531,32554
1119532,54242
1119533,33138
1119534,30135
1119535,55668
1119536,46208
1119537,46232
1119538,55632
1119539,40396
1119540,40068
1119541,39631
1119542,35906
1119543,57043
1119544,52075
1119545,52149
1119546,54007
1119547,37780
1119548,35400
1119549,56974
1119550,60679
1119551,58271
1119552,36183
1119553,58006
1119554,55343
1119555,57588
1119556,39357
1119557,51056
1119558,62366
1119559,36694
1119560,35922
1119561,57705
1119562,56436
1119563,38097
1119564,36151
1119565,56537
1119566,57346
1119567,53616
1119568,56584
1119569,56284
1119570,39770
1119571,41501
1119572,41942
1119573,42227
1119574,51095
1119575,45997
1119576,44442
1119577,11604
1119578,12136
1119579,11480
1119580,44235
1119581,12867
1119582,10411
1119583,11560
1119584,48550
1119585,37685
1119586,36201
1119587,36118
1119588,47272
1119589,29904
1119590,48730
1119591,47325
1119592,10407
1119593,9220
1119594,10811
1119595,36089
1119596,54128
1119597,42424
1119598,40447
1119599,43536
1119600,42582
1119601,42642
1119602,40588
1119603,43325
1119604,40309
1119605,41386
1119606,35849
1119607,34445
1119608,37173
1119609,35116
1119610,37048
1119611,26646
1119612,20757
1119613,11388
1119614,10561
1119615,12201
1119616,41221
1119617,42030
1119618,46071
1119619,45850
1119620,44173
1119621,11482
1119622,11516
1119623,41287
1119624,37983
1119625,44774
1119626,38147
1119627,38307
1119628,34953
1119629,37712
1119630,48176
1119631,44230
1119632,49119
1119633,37201
1119634,43463
1119635,41797
1119636,41797
1119637,40536
1119638,44863
1119639,43325
1119640,43439
1119641,42987
1119642,60013
1119643,51583
1119644,44977
1119645,44687
1119646,43195
1119647,38351
1119648,38717
1119649,38607
1119650,38253
1119651,38282
1119652,40236
1119653,37116
1119654,42057
1119655,41785
1119656,48279
1119657,58416
1119658,61183
1119659,33133
1119660,20294
1119661,23334
1119662,22417
1119663,17597
1119664,16860
1119665,19295
1119666,26155
1119667,18663
1119668,15239
1119669,24377
1119670,23557
1119671,24882
1119672,43926
1119673,40924
1119674,41089
1119675,40426
1119676,36726
1119677,40735
1119678,42888
1119679,36700
1119680,36547
1119681,44976
1119682,40735
1119683,36709
1119684,35976
1119685,34388
1119686,35976
1119687,44760
1119688,43052
1119689,32581
1119690,38282
1119691,44488
1119692,44678
1119693,28725
1119694,39577
1119695,49283
1119696,45514
1119697,44076
1119698,50143
1119699,49283
1119700,42198
1119701,43900
1119702,44678
1119703,44678
1119704,45732
1119705,43730
1119706,43730
1119707,28725
1119708,36303
1119709,33589
1119710,43909
1119711,27695
1119712,43691
1119713,43730
1119714,44678
1119715,44076
1119716,40070
1119717,32236
1119718,47830
1119719,40399
1119720,31138
1119721,56261
1119722,26202
1119723,26267
1119724,28544
1119725,32162
1119726,23840
1119727,28990
1119728,28990
1119729,24106
1119730,28006
1119731,31861
1119732,27903
1119733,24930
1119734,30648
1119735,23713
1119736,30146
1119737,29264
1119738,26918
1119739,27744
1119740,27744
1119741,26198
1119742,27704
1119743,25685
1119744,25270
1119745,28793
1119746,27331
1119747,26441
1119748,28425
1119749,25119
1119750,27137
1119751,28793
1119752,28407
1119753,26500
1119754,23613
1119755,27268
1119756,25127
1119757,29066
1119758,29064
1119759,29542
1119760,26847
1119761,28058
1119762,27826
1119763,23396
1119764,28779
1119765,21422
1119766,27952
1119767,29623
1119768,25013
1119769,28062
1119770,31735
1119771,19118
1119772,31798
1119773,28682
1119774,26934
1119775,23215
1119776,25075
1119777,24491
1119778,27938
1119779,23234
1119780,25475
1119781,18035
1119782,15367
1119783,20051
1119784,16216
1119785,27106
1119786,14772
1119787,27465
1119788,26940
1119789,25477
1119790,26837
1119791,30675
1119792,19729
1119793,27476
1119794,30755
1119795,31007
1119796,20790
1119797,20901
1119798,21222
1119799,26915
1119800,26944
1119801,35838
1119802,35432
1119803,21137
1119804,28752
1119805,27539
1119806,44778
1119807,26588
1119808,26748
1119809,44899
1119810,27545
1119811,44509
1119812,45007
1119813,28036
1119814,28550
1119815,44778
1119816,40773
1119817,41965
1119818,28632
1119819,28077
1119820,65478
1119821,44448
1119822,44748
1119823,45209
1119824,44947
1119825,40773
1119826,28752
1119827,28036
1119828,30425
1119829,28843
1119830,24406
1119831,26198
1119832,37569
1119833,36108
1119834,24424
1119835,21342
1119836,28804
1119837,21495
1119838,32481
1119839,37053
1119840,22490
1119841,39663
1119842,39285
1119843,25645
1119844,40095
1119845,19995
1119846,17810
1119847,24324
1119848,33448
1119849,27313
1119850,40848
1119851,34366
1119852,34366
1119853,36885
1119854,44519
1119855,44725
1119856,45040
1119857,52403
1119858,40945
1119859,41611
1119860,42083
1119861,51638
1119862,44316
1119863,38103
1119864,39510
1119865,41063
1119866,28953
1119867,41867
1119868,16192
1119869,31607
1119870,32586
1119871,31144
1119872,32604
1119873,55042
1119874,37410
1119875,21064
1119876,18860
1119877,42911
1119878,41483
1119879,43170
1119880,41633
1119881,32608
1119882,30185
1119883,24239
1119884,22062
1119885,42699
1119886,41894
1119887,36237
1119888,41325
1119889,40104
1119890,51091
1119891,59361
1119892,57646
1119893,57646
1119894,53326
1119895,58835
1119896,52008
1119897,40798
1119898,70431
1119899,53307
1119900,60239
1119901,62237
1119902,41191
1119903,40798
1119904,50685
1119905,41083
1119906,52100
1119907,49506
1119908,62803
1119909,53258
1119910,64559
1119911,60148
1119912,42200
1119913,51942
1119914,41144
1119915,53575
1119916,41144
1119917,41298
1119918,53338
1119919,65580
1119920,36018
1119921,72428
1119922,50617
1119923,45145
1119924,44721
1119925,42182
1119926,49164
1119927,49401
1119928,47173
1119929,45318
1119930,53723
1119931,49320
1119932,49437
1119933,47328
1119934,49771
1119935,52393
1119936,53176
1119937,49463
1119938,49437
1119939,46372
1119940,45692
1119941,44709
1119942,48364
1119943,54642
1119944,46406
1119945,49911
1119946,47328
1119947,53111
1119948,49355
1119949,49895
1119950,53111
1119951,51742
1119952,53111
1119953,45692
1119954,48364
1119955,37577
1119956,43150
1119957,42561
1119958,40684
1119959,43273
1119960,46983
1119961,42112
1119962,46211
1119963,47126
1119964,48187
1119965,46018
1119966,39256
1119967,56210
1119968,40803
1119969,34507
1119970,34585
1119971,34107
1119972,23743
1119973,42709
1119974,55661
1119975,45625
1119976,45797
1119977,42874
1119978,16470
1119979,16501
1119980,7293
1119981,38643
1119982,8795
1119983,43040
1119984,36448
1119985,44361
1119986,39468
1119987,37910
1119988,50594
1119989,37325
1119990,51811
1119991,47709
1119992,32955
1119993,14103
1119994,17346
1119995,27854
1119996,26961
1119997,30106
1119998,29972
1119999,31605
1120000,34187
1120001,22537
1120002,30230
1120003,30045
1120004,29558
1120005,31803
1120006,23450
1120007,28884
1120008,28390
1120009,25801
1120010,24814
1120011,27731
1120012,27186
1120013,25697
1120014,27508
1120015,27828
1120016,27731
1120017,29894
1120018,21966
1120019,26531
1120020,26300
1120021,27131
1120022,25961
1120023,25858
1120024,39447
1120025,27132
1120026,30199
1120027,24434
1120028,28569
1120029,23836
1120030,25445
1120031,29919
1120032,20616
1120033,25102
1120034,30833
1120035,19761
1120036,29726
1120037,25970
1120038,29313
1120039,25350
1120040,26805
1120041,21822
1120042,26394
1120043,25857
1120044,23736
1120045,24023
1120046,23565
1120047,24585
1120048,26071
1120049,23091
1120050,29809
1120051,24751
1120052,26765
1120053,24751
1120054,31710
1120055,23618
1120056,22453
1120057,25665
1120058,26220
1120059,26883
1120060,26561
1120061,22449
1120062,24716
1120063,24531
1120064,26473
1120065,24699
1120066,26473
1120067,26948
1120068,25845
1120069,24699
1120070,26561
1120071,26410
1120072,22208
1120073,24840
1120074,21771
1120075,29438
1120076,21724
1120077,24098
1120078,24023
1120079,26943
1120080,24751
1120081,29438
1120082,23402
1120083,26198
1120084,27018
1120085,24585
1120086,26590
1120087,33190
1120088,24585
1120089,23626
1120090,25868
1120091,26331
1120092,9196
1120093,10727
1120094,20969
1120095,28057
1120096,8537
1120097,9259
1120098,9247
1120099,9247
1120100,9259
1120101,8525
1120102,8525
1120103,8537
1120104,9259
1120105,9731
1120106,9731
1120107,9719
1120108,9719
1120109,9731
1120110,10283
1120111,10295
1120112,9963
1120113,9963
1120114,10143
1120115,9992
1120116,10131
1120117,10131
1120118,10143
1120119,9951
1120120,9951
1120121,9963
1120122,10004
1120123,10004
1120124,9134
1120125,9146
1120126,9217
1120127,9217
1120128,9992
1120129,10295
1120130,10295
1120131,10283
1120132,9205
1120133,8406
1120134,8406
1120135,8406
1120136,8406
1120137,9205
1120138,9217
1120139,8838
1120140,8838
1120141,8850
1120142,9146
1120143,8850
1120144,8850
1120145,8210
1120146,8210
1120147,8210
1120148,8210
1120149,8537
1120150,9146
1120151,9134
1120152,10143
1120153,10004
1120154,8406
1120155,8210
1120156,23699
1120157,23814
1120158,26057
1120159,27933
1120160,27355
1120161,27752
1120162,27044
1120163,27752
1120164,27989
1120165,27418
1120166,27418
1120167,29483
1120168,28425
1120169,25784
1120170,29298
1120171,24528
1120172,25173
1120173,25610
1120174,24861
1120175,25610
1120176,31779
1120177,26192
1120178,31522
1120179,12315
1120180,22742
1120181,21731
1120182,11717
1120183,25372
1120184,29798
1120185,28404
1120186,29696
1120187,31408
1120188,28558
1120189,27134
1120190,28775
1120191,27514
1120192,11820
1120193,9873
1120194,8878
1120195,9538
1120196,9949
1120197,24564
1120198,22681
1120199,13441
1120200,18179
1120201,8866
1120202,10030
1120203,9359
1120204,9845
1120205,22451
1120206,17700
1120207,15592
1120208,24829
1120209,25496
1120210,20844
1120211,23117
1120212,22252
1120213,23701
1120214,26988
1120215,26988
1120216,24942
1120217,26984
1120218,27484
1120219,26890
1120220,25665
1120221,27796
1120222,27746
1120223,27872
1120224,27792
1120225,26783
1120226,22501
1120227,25665
1120228,26783
1120229,26603
1120230,27966
1120231,27796
1120232,25386
1120233,25386
1120234,27746
1120235,25772
1120236,27746
1120237,27781
1120238,27966
1120239,27954
1120240,31709
1120241,32504
1120242,36833
1120243,20763
1120244,24732
1120245,23990
1120246,18144
1120247,20498
1120248,26688
1120249,12343
1120250,28835
1120251,17600
1120252,23310
1120253,24670
1120254,16576
1120255,13371
1120256,21029
1120257,23837
1120258,23131
1120259,26162
1120260,21921
1120261,21921
1120262,22354
1120263,26207
1120264,17117
1120265,28327
1120266,29368
1120267,30574
1120268,28146
1120269,26288
1120270,28067
1120271,24525
1120272,28262
1120273,26454
1120274,23999
1120275,22015
1120276,24542
1120277,25570
1120278,28941
1120279,28819
1120280,27746
1120281,21361
1120282,29087
1120283,28438
1120284,21543
1120285,27486
1120286,29895
1120287,26283
1120288,23978
1120289,22639
1120290,26283
1120291,29128
1120292,26024
1120293,29945
1120294,23819
1120295,27131
1120296,24872
1120297,24805
1120298,25268
1120299,26977
1120300,25018
1120301,24728
1120302,27459
1120303,24710
1120304,25935
1120305,26791
1120306,25082
1120307,24710
1120308,25927
1120309,26791
1120310,25242
1120311,28002
1120312,28003
1120313,26548
1120314,25537
1120315,28145
1120316,28477
1120317,28156
1120318,28164
1120319,26220
1120320,32659
1120321,31359
1120322,16956
1120323,17066
1120324,23357
1120325,29712
1120326,23357
1120327,21421
1120328,21652
1120329,14236
1120330,27775
1120331,27519
1120332,28209
1120333,12128
1120334,13370
1120335,13771
1120336,25627
1120337,14302
1120338,27414
1120339,12912
1120340,27155
1120341,12128
1120342,9061
1120343,23163
1120344,22883
1120345,9203
1120346,20315
1120347,9201
1120348,30696
1120349,27175
1120350,19241
1120351,21211
1120352,24897
1120353,24607
1120354,25348
1120355,23117
1120356,25640
1120357,24893
1120358,24494
1120359,16263
1120360,15120
1120361,24237
1120362,23206
1120363,33078
1120364,22803
1120365,25322
1120366,22571
1120367,17191
1120368,8917
1120369,23724
1120370,24303
1120371,8128
1120372,29828
1120373,23772
1120374,28528
1120375,27387
1120376,24419
1120377,8589
1120378,7533
1120379,31482
1120380,23297
1120381,23733
1120382,26626
1120383,29859
1120384,8671
1120385,28659
1120386,24303
1120387,29859
1120388,15023
1120389,24936
1120390,24542
1120391,26478
1120392,24878
1120393,30788
1120394,27360
1120395,35268
1120396,34621
1120397,22318
1120398,27939
1120399,27939
1120400,17067
1120401,17559
1120402,17271
1120403,17271
1120404,15400
1120405,18227
1120406,15803
1120407,17102
1120408,16567
1120409,27096
1120410,27151
1120411,25845
1120412,25476
1120413,24760
1120414,24444
1120415,25508
1120416,24444
1120417,25200
1120418,27537
1120419,26372
1120420,28230
1120421,26476
1120422,27820
1120423,27820
1120424,27510
1120425,27832
1120426,27487
1120427,27048
1120428,25923
1120429,27965
1120430,25200
1120431,24255
1120432,26317
1120433,25798
1120434,25798
1120435,25798
1120436,27549
1120437,28625
1120438,27465
1120439,27219
1120440,25764
1120441,25739
1120442,26476
1120443,28480
1120444,25474
1120445,31384
1120446,26130
1120447,24984
1120448,12728
1120449,12907
1120450,31213
1120451,31213
1120452,24891
1120453,26421
1120454,29733
1120455,29733
1120456,29106
1120457,28659
1120458,29046
1120459,29733
1120460,28671
1120461,27915
1120462,27291
1120463,27626
1120464,25894
1120465,26204
1120466,25894
1120467,28117
1120468,42629
1120469,46508
1120470,38774
1120471,40070
1120472,60973
1120473,54144
1120474,62182
1120475,50247
1120476,48790
1120477,47045
1120478,47045
1120479,43743
1120480,43743
1120481,49013
1120482,45755
1120483,44705
1120484,45755
1120485,42564
1120486,47315
1120487,43577
1120488,48071
1120489,48084
1120490,47256
1120491,33356
1120492,25831
1120493,25872
1120494,12867
1120495,30665
1120496,32115
1120497,27258
1120498,26618
1120499,25649
1120500,26618
1120501,29561
1120502,25783
1120503,30498
1120504,18143
1120505,26691
1120506,27128
1120507,9908
1120508,9607
1120509,8958
1120510,8318
1120511,9359
1120512,9346
1120513,8396
1120514,9359
1120515,16362
1120516,25472
1120517,22394
1120518,24220
1120519,26407
1120520,26387
1120521,23214
1120522,24765
1120523,24099
1120524,25886
1120525,26196
1120526,26139
1120527,23173
1120528,24076
1120529,18671
1120530,25558
1120531,24359
1120532,14449
1120533,15983
1120534,10406
1120535,23036
1120536,16665
1120537,13527
1120538,14896
1120539,23440
1120540,23565
1120541,26458
1120542,26458
1120543,25913
1120544,23887
1120545,27373
1120546,29970
1120547,26617
1120548,22648
1120549,29854
1120550,23426
1120551,23258
1120552,28708
1120553,23528
1120554,24536
1120555,25809
1120556,24392
1120557,24392
1120558,24317
1120559,24149
1120560,24351
1120561,21169
1120562,22908
1120563,24062
1120564,23543
1120565,24064
1120566,27462
1120567,22206
1120568,24007
1120569,28318
1120570,24067
1120571,22749
1120572,23994
1120573,23908
1120574,24110
1120575,23936
1120576,27469
1120577,20662
1120578,24885
1120579,21629
1120580,24606
1120581,25969
1120582,31047
1120583,16126
1120584,23814
1120585,20519
1120586,28146
1120587,14627
1120588,23835
1120589,23702
1120590,26311
1120591,17864
1120592,26764
1120593,23132
1120594,18206
1120595,26172
1120596,26082
1120597,28172
1120598,21264
1120599,30690
1120600,26921
1120601,30564
1120602,11563
1120603,15352
1120604,12583
1120605,8791
1120606,7665
1120607,8813
1120608,7621
1120609,14784
1120610,19828
1120611,14758
1120612,14393
1120613,10983
1120614,13816
1120615,26344
1120616,26250
1120617,20877
1120618,12950
1120619,12154
1120620,11006
1120621,14153
1120622,26136
1120623,19686
1120624,23045
1120625,21014
1120626,11373
1120627,11543
1120628,20712
1120629,10461
1120630,10356
1120631,10362
1120632,10846
1120633,12023
1120634,12023
1120635,12023
1120636,11943
1120637,11821
1120638,11566
1120639,11943
1120640,19407
1120641,14485
1120642,14485
1120643,11114
1120644,25562
1120645,25740
1120646,25757
1120647,18054
1120648,25776
1120649,18016
1120650,17956
1120651,17956
1120652,27807
1120653,20544
1120654,17038
1120655,19263
1120656,19424
1120657,20010
1120658,22257
1120659,18976
1120660,24773
1120661,25436
1120662,21300
1120663,16450
1120664,10484
1120665,16687
1120666,13200
1120667,9117
1120668,11770
1120669,25592
1120670,16892
1120671,16892
1120672,9765
1120673,24486
1120674,24432
1120675,22842
1120676,11770
1120677,27505
1120678,29573
1120679,18846
1120680,20897
1120681,20665
1120682,19416
1120683,20203
1120684,21039
1120685,20004
1120686,20095
1120687,21613
1120688,19380
1120689,18987
1120690,18173
1120691,18146
1120692,18173
1120693,20235
1120694,17365
1120695,29258
1120696,25369
1120697,28815
1120698,28272
1120699,29698
1120700,25718
1120701,28954
1120702,27384
1120703,26011
1120704,27006
1120705,28802
1120706,26450
1120707,26138
1120708,29925
1120709,30218
1120710,28862
1120711,28442
1120712,27868
1120713,28309
1120714,27669
1120715,25707
1120716,26025
1120717,26288
1120718,26105
1120719,28047
1120720,26525
1120721,28764
1120722,28475
1120723,26263
1120724,27823
1120725,27841
1120726,28645
1120727,26263
1120728,29833
1120729,27831
1120730,28453
1120731,28318
1120732,29470
1120733,29314
1120734,27996
1120735,25552
1120736,26384
1120737,22487
1120738,23953
1120739,23811
1120740,23811
1120741,21765
1120742,21701
1120743,23267
1120744,15952
1120745,24757
1120746,24962
1120747,24757
1120748,24479
1120749,25481
1120750,25030
1120751,23454
1120752,25390
1120753,24411
1120754,25418
1120755,23710
1120756,23075
1120757,22847
1120758,25018
1120759,24420
1120760,25015
1120761,28534
1120762,27414
1120763,26363
1120764,23541
1120765,28769
1120766,25212
1120767,26347
1120768,25532
1120769,24198
1120770,24002
1120771,24972
1120772,26540
1120773,24129
1120774,26165
1120775,24129
1120776,25038
1120777,24941
1120778,24423
1120779,25981
1120780,25791
1120781,25827
1120782,28279
1120783,27328
1120784,26523
1120785,29793
1120786,27556
1120787,27935
1120788,27853
1120789,26992
1120790,26890
1120791,26425
1120792,27522
1120793,27957
1120794,26460
1120795,28288
1120796,28669
1120797,27102
1120798,28435
1120799,28644
1120800,19375
1120801,13117
1120802,18946
1120803,21364
1120804,21037
1120805,12993
1120806,24954
1120807,19964
1120808,21561
1120809,29259
1120810,13527
1120811,30029
1120812,28798
1120813,27230
1120814,27254
1120815,28626
1120816,28930
1120817,27162
1120818,27441
1120819,30722
